part_external_id,part_ovoko_category_id,part_photo_urls,part_price,part_manufacturer_code,part_quality,part_status,car_ovoko_model_id,car_year
3665374,136,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_7/Piece-Optique-avant-principal-gauche-(feux)(phare)-6204R9-CITROEN-XANTIA-PHASE-2-Diesel-b1c92e788cf88e4473cf3a329dd9925a50912800b063bbecf43020945de3fe70.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_7/Piece-Optique-avant-principal-gauche-(feux)(phare)-6204R9-CITROEN-XANTIA-PHASE-2-Diesel-b1c92e788cf88e4473cf3a329dd9925a50912800b063bbecf43020945de3fe70_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_7/Piece-Optique-avant-principal-gauche-(feux)(phare)-6204R9-CITROEN-XANTIA-PHASE-2-Diesel-fa9370da40240518d4d03c5306eb44dba3e9d9908005fcca504af731da12d29b_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_7/Piece-Optique-avant-principal-gauche-(feux)(phare)-6204R9-CITROEN-XANTIA-PHASE-2-Diesel-515484b3414c0854a5d6a3c1f6bf745d47ed00fda9c4664925cf66306343de68_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_7/Piece-Optique-avant-principal-gauche-(feux)(phare)-6204R9-CITROEN-XANTIA-PHASE-2-Diesel-e5aa8385adc16644c0e3b31942f3ff64c9761be14ee7bd71048279b6d901e23d_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_7/Piece-Optique-avant-principal-gauche-(feux)(phare)-6204R9-CITROEN-XANTIA-PHASE-2-Diesel-52e7b9b4b3023b99844e45947d5529aad21f7dd582357b7165279d2f9ddd0760_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_7/Piece-Optique-avant-principal-gauche-(feux)(phare)-6204R9-CITROEN-XANTIA-PHASE-2-Diesel-08252131c8900b8402419b1e006dd27b32b06d00ba3f480eec1fb0e7a096ef9b_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-8c7d547254f1f899dc8f0266fd02a64789b962588d72d4f0dcc08d7611afe8d5.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-16df05046f4ebdc0f75ef4fc0f4bb2b75b91d7db8a8b80f0076989b02aebfd25.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-c5a12bd58051c2f316c37540c96a7a08758707111376fe88ef42ff4630c83a0d.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-b4c8a83d5d907072762e34dbf431f30f3ef06ad46f7013ea56fab0b1bd7502e5.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-894e8d96be383950e0cf2a724d5689b72020a51921be019b1ccc759fd4dce8ff.JPG",30.00,6204R9,1,1,520,1999
3668839,604,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_8/3668839-f9f70c01a7f9f4b5bae9ad9f562c7be0c8057f08c20cc737d75a2676257f5426.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_8/3668839-f9f70c01a7f9f4b5bae9ad9f562c7be0c8057f08c20cc737d75a2676257f5426_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_8/3668839-90f5be6ce56facf7f94e8499a08e8c9d01f761211bd5f4a6dc1882b0fcaafcc5_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_8/3668839-036a4a14e57f1428705d5bcac583f3a0dcab035f110975433f49e0b81848a3db_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_8/3668839-9d47234d6aa4a9ccc9ef1caad478e3906e6acd1b8c5b196a109dd0ca3192542b_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/6a1fedd853a992175e4d0b18a5b36cc5e2dd67abbe2cf39b132783b297fe0d28.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/9e457604cce57715eee7b5b1701c40c7d3e4225576a81f7adbff7a9240c7c019.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/33d2cae5b4a681fd8cfd005292eef807e59428e642a2e09814032c9219af3aae.jpg",35.00,NT,1,1,1189,1992
3668926,231,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2019_11/Piece-Radiateur-eau-PEUGEOT-605-Diesel-dae0c468d29a793325e4f904c7220f1c13dcc89f13a41ad9e6424bf89b80cf68.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2019_11/Piece-Radiateur-eau-PEUGEOT-605-Diesel-dae0c468d29a793325e4f904c7220f1c13dcc89f13a41ad9e6424bf89b80cf68.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/6a1fedd853a992175e4d0b18a5b36cc5e2dd67abbe2cf39b132783b297fe0d28.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/9e457604cce57715eee7b5b1701c40c7d3e4225576a81f7adbff7a9240c7c019.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/33d2cae5b4a681fd8cfd005292eef807e59428e642a2e09814032c9219af3aae.jpg",50.00,NT,1,1,1189,1992
3674005,152,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3674005-4a6f9b70826cc739e1fdde501ed3c315458fd6febf2838a974d5d0690b5cbfb8.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3674005-4a6f9b70826cc739e1fdde501ed3c315458fd6febf2838a974d5d0690b5cbfb8_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3674005-aa74a61cec67f5ba8826f84f2e942de32de287c1ffe6dc68b20880387442515c_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-RENAULT-MEGANE--1-9-2005-43d6064da9233314faccadc8fc0c745b42c41277b887587e83b0b5f62d9ac8e3.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-RENAULT-MEGANE--1-9-2005-fa1de64c9b8361d290930eb590d3a09dfbfe7e2bb64ae49aeb39b9e28514859b.JPG",30.00,9196364,1,1,135,2005
3773559,184,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_4/3773559-234fc4310fffcbeaea2263423b0f12b08b930a7d48b29f542ea4798c357893a6.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_4/3773559-234fc4310fffcbeaea2263423b0f12b08b930a7d48b29f542ea4798c357893a6_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_4/3773559-64b10ff4b593eb5f543c898a475ad3990d084536a203e3bf4a61b7426119f90e_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_4/3773559-c6b4ba421a3f5010b4b1221d6ccb13bae75f5d60bc5014c077f9f048036e595c_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/872d28686b75e695bd123983f29c97c349537d741a0fd52aac6b2fdac9c1d012.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/d352970ad024363a72c1771e7c54e53a10f2a6ff09b9598cac91d0e83f94f0ff.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/c4ebdec4f4605a299135280ecceda1248be0f8d1d446175cda1d533bdcd17884.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/95d3aec6d8a10cb5aa13fa7119e52d515411c584a44252908e924de3fe9b2235.jpg",30.00,630354,1,1,1191,2001
3785404,601,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_3/3785404-576d626f3ed44a87ebbc84cb69082f4f9bc52947d6bdc3d844c3c7c94e3b9cc9.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_3/3785404-576d626f3ed44a87ebbc84cb69082f4f9bc52947d6bdc3d844c3c7c94e3b9cc9_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_3/3785404-a1d8ea097e7d3af23ae9df6854a6a77eb0d2be59e0ec518beb63c4275d1bb78e_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_3/3785404-9e922454e87a7bfd2187fad28030e2ce6eec9f97ec7f0cb32bedd4a3559364a5_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/e7f26401e21c276ed5b1e7a842997178837a3295cd02f51944effadbe845212f.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/42127f5b587ace2194b98ac09a294fd04750dcdc3e2a2408a5b2e436c66bdacc.jpg",45.00,00009222H3,1,1,530,1999
3785405,601,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_3/3785405-37a08616d7fd4aa17f27f04882ebae6d32b2db9ff169f5ac66b0b3381ea51fc1.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_3/3785405-37a08616d7fd4aa17f27f04882ebae6d32b2db9ff169f5ac66b0b3381ea51fc1_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_3/3785405-c8d9277e10d3c49291c01f45757591feaddea9e8d7b5e2f3e56a26a0f5f53297_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_3/3785405-cf3f0e96bfbdf409b32208ab2b68e5e29542cb0b193029e7a35ee0fd971133b4_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/e7f26401e21c276ed5b1e7a842997178837a3295cd02f51944effadbe845212f.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/42127f5b587ace2194b98ac09a294fd04750dcdc3e2a2408a5b2e436c66bdacc.jpg",45.00,00009221H5,1,1,530,1999
3813498,621,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2021_12/Piece-Leve-vitre-electrique-arriere-droit-7700809796-RENAULT-SAFRANE-PHASE-2-Essence-69bdb58a401fac4d29062eca15352ff270e9567a1c359bdb46802e6b3dd3d0fc.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2021_12/Piece-Leve-vitre-electrique-arriere-droit-7700809796-RENAULT-SAFRANE-PHASE-2-Essence-69bdb58a401fac4d29062eca15352ff270e9567a1c359bdb46802e6b3dd3d0fc_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2021_12/Piece-Leve-vitre-electrique-arriere-droit-7700809796-RENAULT-SAFRANE-PHASE-2-Essence-f6ac244a71376b92187fdafaad98597c039c8b85c88dd370d9e811748fd548b2_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2021_12/Piece-Leve-vitre-electrique-arriere-droit-7700809796-RENAULT-SAFRANE-PHASE-2-Essence-65c9ba866e415019025afdc906e1185075b36d5f55ff87ab0001cdcfe0e62254_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-RENAULT-SAFRANE-PHASE-2--1-9-1998-23fbfe766c4a93f180515883f0081ccb0c039106db62ff0e31c80e80a579ed84.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-RENAULT-SAFRANE-PHASE-2--1-9-1998-c178cb590ceb89510ecc68d275667a121bcf1689b2b79406e7fd7b57429dd5e1.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-RENAULT-SAFRANE-PHASE-2--1-9-1998-213790d454b5d09e5f3e34c5d81b650a56003152a57214d4bb0d3966d27ad5e5.JPG",45.00,7700809796,1,1,237,1998
3825753,136,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-c37945593b667f473a46c80a3bedf8ee5f44e665c3720ac9a11afe0e9dbbc1fe.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-c37945593b667f473a46c80a3bedf8ee5f44e665c3720ac9a11afe0e9dbbc1fe_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-6a2e45c4a84b79c1434c459ccc082ae8eabb24f25a4514d1917eefade8c3f213_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-f70f496f95da9e33210e6be8bdf06667fc32d20a2b4aadf954b306e35b15c7d8_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-d48e616ae3eed27897d8be314dafd02aefdd77c3528ec18d76d0f3c979fe7d93_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-dc61bd1cce28cf0aa2402b56138e2947f458d9a1390e74ae4198d1ce30684742_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-9f60f2468553355c11288f050939cb3a34d49c586fb080af25513695fdcbcd7e_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-38f226a3859333a7d27f2782c1ac02077e5b239105f0b9bc75d8f575299a1a46_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_5/3825753-804d61aad0042c40abf57221671cf20886e1f029a5e11908f69101e2a025eb9b_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-MERCEDES-C220-CLASSE-C---BM-202-PHASE-1--2-2-1996-a1e1a088d4c34bfe867157ea462239f0518d91533c150a8da8510ae0c3570105.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-MERCEDES-C220-CLASSE-C---BM-202-PHASE-1--2-2-1996-0076acc1312399796c431a4c9f2bc6028af7612ed7312538178c84248b7a25b8.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-MERCEDES-C220-CLASSE-C---BM-202-PHASE-1--2-2-1996-97f1d60a68315472f510e007bc3ff9712763a1a1967c37e0772510bfe84c7e47.JPG",30.00,2028201761,1,1,1582,1996
3825755,184,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/Piece-3825755-Optique-avant-secondaire-gauche-2028260943-MERCEDES-CLASSE-C-202-PHASE-1-Diesel-17d6cb6ac9ee25be5c3559476e302aaf9ac52c3b5d43df4d712843d0aee6ba6d.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/Piece-3825755-Optique-avant-secondaire-gauche-2028260943-MERCEDES-CLASSE-C-202-PHASE-1-Diesel-17d6cb6ac9ee25be5c3559476e302aaf9ac52c3b5d43df4d712843d0aee6ba6d_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/Piece-3825755-Optique-avant-secondaire-gauche-2028260943-MERCEDES-CLASSE-C-202-PHASE-1-Diesel-30a1b2c2ace3811d895120c4e489e039f2f93b8515bf74e3314656487e8e0435_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/Piece-3825755-Optique-avant-secondaire-gauche-2028260943-MERCEDES-CLASSE-C-202-PHASE-1-Diesel-9c83694d990330bc2b89a867dbba45f83dc11eb579d9955ade96e45eee5834f2_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-MERCEDES-C220-CLASSE-C---BM-202-PHASE-1--2-2-1996-a1e1a088d4c34bfe867157ea462239f0518d91533c150a8da8510ae0c3570105.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-MERCEDES-C220-CLASSE-C---BM-202-PHASE-1--2-2-1996-0076acc1312399796c431a4c9f2bc6028af7612ed7312538178c84248b7a25b8.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-MERCEDES-C220-CLASSE-C---BM-202-PHASE-1--2-2-1996-97f1d60a68315472f510e007bc3ff9712763a1a1967c37e0772510bfe84c7e47.JPG",30.00,2028260743,1,1,1582,1996
3836897,205,"https://opisto-prod-pic.opisto.s3.eu-west-1.bso.st/4672/po_photo/2025/03/3836897-01e1b001-ebb3-4680-862d-feee8e602b0a-photo0_o.jpeg,https://opisto-prod-pic.opisto.s3.eu-west-1.bso.st/4672/po_photo/2025/03/3836897-01e1b001-ebb3-4680-862d-feee8e602b0a-photo0_m.jpeg,https://opisto-prod-pic.opisto.s3.eu-west-1.bso.st/4672/po_photo/2025/03/3836897-ab4d2ca2-aed6-4481-b8c3-d734b42ec21d-photo1_m.jpeg,https://opisto-prod-pic.opisto.s3.eu-west-1.bso.st/4672/po_photo/2025/03/3836897-7c1a2d09-7ee0-4698-add6-7f1f0af6f26f-photo2_m.jpeg,https://opisto-prod-pic.opisto.s3.eu-west-1.bso.st/4672/po_photo/2025/03/3836897-001252d5-bbed-4d5c-a76c-0c6631ce8d2a-photo3_m.jpeg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-8c7d547254f1f899dc8f0266fd02a64789b962588d72d4f0dcc08d7611afe8d5.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-16df05046f4ebdc0f75ef4fc0f4bb2b75b91d7db8a8b80f0076989b02aebfd25.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-c5a12bd58051c2f316c37540c96a7a08758707111376fe88ef42ff4630c83a0d.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-b4c8a83d5d907072762e34dbf431f30f3ef06ad46f7013ea56fab0b1bd7502e5.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-CITROEN-XANTIA-PHASE-2--2-1999-894e8d96be383950e0cf2a724d5689b72020a51921be019b1ccc759fd4dce8ff.JPG",45.00,6453V5,1,1,520,1999
3862710,152,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3862710-5e7c7179e445fbabeb4a5f412adb3fe56ac3fdc7e3c6b19839ce0e461dfaaee4.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3862710-5e7c7179e445fbabeb4a5f412adb3fe56ac3fdc7e3c6b19839ce0e461dfaaee4_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3862710-50c9fa226c2879d848831b23538c0a40110fd8ad8451532f3c1c372fa92568c7_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3862710-cc90d323600263d24510b624a4ce27d1e3a02839feed07e2c86284ad44bd3257_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-VOLKSWAGEN-GOLF-III--1-9-1996-3d7eb0ec11c48b5eec1aa5c69dae0e0d19ed5baf8f1db3cd0f7ebb16be5b44c6.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-VOLKSWAGEN-GOLF-III--1-9-1996-57620f776290da00c6f715892056a9bb9171c510645d5bf6eb21a2f40f18039e.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-VOLKSWAGEN-GOLF-III--1-9-1996-1e06496651bb278df2281d4e4bdeecdc660f7d70368c0223f6eef17d5e141be2.JPG",25.00,1H6945112A,1,1,61,1996
3862711,152,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3862711-f78fa8aeb50f7a448a349c0ba28628e7ee5c36b90fb7d6c2e037c001e6166dde.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3862711-f78fa8aeb50f7a448a349c0ba28628e7ee5c36b90fb7d6c2e037c001e6166dde_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3862711-d98e5a19d18d24946a9b504826e18ce85648c8f3e4b804c2d4ecf1ec3f29e421_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3862711-41c4491b4d78fbf9895f27d17a09a09fe768744f63eac0e736d78f6be19cfbb3_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-VOLKSWAGEN-GOLF-III--1-9-1996-3d7eb0ec11c48b5eec1aa5c69dae0e0d19ed5baf8f1db3cd0f7ebb16be5b44c6.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-VOLKSWAGEN-GOLF-III--1-9-1996-57620f776290da00c6f715892056a9bb9171c510645d5bf6eb21a2f40f18039e.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/Vehicule-VOLKSWAGEN-GOLF-III--1-9-1996-1e06496651bb278df2281d4e4bdeecdc660f7d70368c0223f6eef17d5e141be2.JPG",25.00,1H6945111,1,1,61,1996
3879055,152,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3879055-b2327070224bf33c576237973b81caec7f4f82fc9ff0c2ae37944054b219aaa7.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3879055-b2327070224bf33c576237973b81caec7f4f82fc9ff0c2ae37944054b219aaa7_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2022_12/3879055-42074be18c721d043d602a274eb6bb59b237a9f5ab345975873e8e1b37e65631_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/d124640934e7d74e198203cdafa278c81dcaf9a7621fc7f7a4e8a57850f9d65a.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/dea6314f181ccbc32107b96d7b063a74d9ace51c8b9749e698a35436c5ab3eac.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/91f91e1d8dcaa14b71e0599841b23f6f851beae22344576df1ce5ec120a83ee3.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/fe13a19995038231cb2d7589cf2f255d64b40de27ad3f353323d38372ba451db.jpg",25.00,7701040608,1,1,31,1996
3887014,113,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_7/3887014-50e3a3c50d07e863ad8d1e872b32230a52831508fe6056644c510ca3fa48c894.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_7/3887014-50e3a3c50d07e863ad8d1e872b32230a52831508fe6056644c510ca3fa48c894_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_7/3887014-b7b21561dda9d9a88395debbdf9381b1eabde04a97d1d1e9f82bbb81020d1a45_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_7/3887014-a48bff3d422c4bf77c672f0eb6631b16366eb97399537970aee032da07ce8ea4_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2023_7/3887014-b92d1c7417f4c433ca9b8d3f442651be831441135ab4155ab19c30a78e3d7a86_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_7/Vehicule-PEUGEOT-EXPERT-FOURGON--PHASE-1--1-9-2003-4b87977293c9d57b8a78a23ac853c9429628a41a8007c5c7e3b4d765e1f76643.JPG,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_7/Vehicule-PEUGEOT-EXPERT-FOURGON--PHASE-1--1-9-2003-26eecf5edfa654839ed744581be3379aa43f4cc54ac54c9f795f2855254bc9d7.JPG",45.00,640593,1,1,1191,2003
3944273,259,"https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_1/3944273-38f63df8e94820ae3bb2250c8f2af5dafffa4990a2367c301d3e539d235cd8ce.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_1/3944273-38f63df8e94820ae3bb2250c8f2af5dafffa4990a2367c301d3e539d235cd8ce_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_1/3944273-ad4ea5c28424d17e9e3965232f00a5e41b13f3b9e095195818850ad2a68b2d09_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/Pictures/4672/2024_1/3944273-8f932196a2e79e297b19b6fcac3865fda8b0bf32802e2272a4a5251ffa8f8a2d_mtn.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/00822dbf3793e2b67583d51c671a41ee4ec1019a4c6ca9dacc816b3d67d00b31.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/bdbecd2eaa99d0ac9cc731c4fd8902bcea696b28c2ff8f3ace5c214ff275a6e3.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/c70ce0a970365d23ba241ed9bce89ecfeb764d35dfb711b94db1490e77c5a44f.jpg,https://opisto-prod-opimedia.opisto.s3.eu-west-1.bso.st/2015_6/4eec1c3744e0e257d72f2c7c854fe1555293f16e0a1120b00d9b070d42085b73.jpg",60.00,02T911024N,1,1,64,2011
