opisto_id,opisto_brand_name,opisto_model_name,body_type,start,end,ovoko_ model_id
17990,MITSUBISHI,OUTLANDER 1,SUV,5/1/2003,12/31/2006,1067
17992,MITSUBISHI,OUTLANDER 2 PHASE 1,SUV,3/1/2007,12/31/2009,1066
17991,MITSUBISHI,OUTLANDER 2 PHASE 2,SUV,1/1/2010,9/30/2012,1066
17993,MITSUBISHI,OUTLANDER 3,SUV,9/1/2012,3/31/2016,1065
17994,MITSUBISHI,OUTLANDER 3 PHASE 2,SUV,1/1/2016,,1065
17995,MITSUBISHI,OUTLANDER 4,SUV,1/1/2016,,1065
17996,MITSUBISHI,PAJERO 1,Tout-Terrain,7/1/1983,6/30/1991,1057
18000,MITSUBISHI,PAJERO 2,Tout-Terrain,5/1/2001,12/31/2005,1054
17997,MITSUBISHI,PAJERO 2 PHASE 1,Tout-Terrain,7/1/1991,8/31/1997,1056
17998,MITSUBISHI,PAJERO 2 PHASE 2,Tout-Terrain,8/1/1997,7/31/2000,1056
17999,MITSUBISHI,PAJERO 2 PHASE 3,Tout-Terrain,7/1/2000,2/28/2003,1055
18001,MITSUBISHI,PAJERO 3 PHASE 1,Tout-Terrain,7/1/2000,2/28/2003,1055
18002,MITSUBISHI,PAJERO 3 PHASE 2,Tout-Terrain,2/1/2003,12/31/2006,1054
18003,MITSUBISHI,PAJERO 4 PHASE 1,Tout-Terrain,1/1/2007,12/31/2011,1053
18004,MITSUBISHI,PAJERO 4 PHASE 2,Tout-Terrain,1/1/2012,,1053
18005,MITSUBISHI,PAJERO PININ,Tout-Terrain,11/1/1999,4/30/2007,1973
18006,MITSUBISHI,PAJERO SPORT,Tout-Terrain,12/1/1998,4/30/2007,1848
18007,MITSUBISHI,SPACE GEAR,Monospace,3/1/1995,,2015
18008,MITSUBISHI,SPACE RUNNER,Monospace,1/1/1995,8/31/2002,1070
18009,MITSUBISHI,SPACE STAR 2,Monospace,10/1/1998,3/31/2006,1064
18010,MITSUBISHI,SPACE STAR 3 PHASE 1,Berline,1/1/2013,7/31/2016,1063
18011,MITSUBISHI,SPACE STAR 3 PHASE 2,Berline,7/1/2016,,1063
19981,MITSUBISHI,SPACE STAR 3 PHASE 3,Berline,1/1/2020,,1063
18013,MITSUBISHI,SPACEWAGON 1 PHASE 1,Monospace,7/1/1984,6/30/1987,1062
18012,MITSUBISHI,SPACEWAGON 1 PHASE 2,Monospace,7/1/1987,3/31/1992,1062
18014,MITSUBISHI,SPACEWAGON 2,Monospace,3/1/1992,7/31/2000,1061
19684,MORGAN,AERO 8 CABRIOLET,Cabriolet,10/1/2015,,3475
19604,MORGAN,PLUS 6 CABRIOLET,Cabriolet,6/1/2019,,3476
19660,MORGAN,PLUS 8 CABRIOLET,Cabriolet,3/1/2010,,3284
19655,MORGAN,PLUS FOUR 1 CABRIOLET,Cabriolet,6/1/2014,,3478
19993,MORGAN,PLUS FOUR 2 CABRIOLET,Cabriolet,3/1/2020,,3479
18015,NISSAN,100 NX COUPE,Coupé,2/1/1991,9/30/1996,1134
18016,NISSAN,200 SX 1 COUPE,Coupé,10/1/1988,6/30/1994,1105
18017,NISSAN,200 SX 2 COUPE,Coupé,10/1/1994,12/31/1999,1105
18018,NISSAN,280 ZX COUPE,Coupé,7/1/1979,6/30/1986,1127
18020,NISSAN,300 ZX PHASE 1 CABRIOLET,Cabriolet,7/1/1986,6/30/1987,1127
18019,NISSAN,300 ZX PHASE 2 CABRIOLET,Cabriolet,7/1/1987,9/30/1990,1127
18021,NISSAN,300 ZX PHASE 2 COUPE,Coupé,7/1/1987,9/30/1990,1127
18022,NISSAN,350 Z CABRIOLET,Cabriolet,2/1/2005,3/31/2009,1135
18023,NISSAN,350 Z COUPE,Coupé,4/1/2003,3/31/2009,1135
18024,NISSAN,370 Z CABRIOLET,Cabriolet,3/1/2009,,1162
18025,NISSAN,370 Z COUPE,Coupé,3/1/2009,,1162
18028,NISSAN,ALMERA 1 PHASE 1,Berline,10/1/1996,4/30/1998,1098
18029,NISSAN,ALMERA 1 PHASE 2,Berline,4/1/1998,3/31/2000,1098
18030,NISSAN,ALMERA 2 PHASE 1,Berline,4/1/2000,9/30/2002,1097
18031,NISSAN,ALMERA 2 PHASE 2,Berline,9/1/2002,12/31/2005,1097
18032,NISSAN,ALMERA TINO PHASE 1,Monospace,7/1/2000,4/30/2003,1099
18033,NISSAN,ALMERA TINO PHASE 2,Monospace,4/1/2003,9/30/2006,1099
18034,NISSAN,BLUEBIRD 1,Berline,1/1/1980,6/30/1984,1122
18035,NISSAN,BLUEBIRD 1 BREAK,Break,1/1/1980,6/30/1984,1122
18036,NISSAN,BLUEBIRD 2,Berline,7/1/1984,3/31/1986,1121
18037,NISSAN,BLUEBIRD 2 BREAK,Break,7/1/1984,3/31/1986,1121
18038,NISSAN,BLUEBIRD 3 PHASE 1,Berline,4/1/1986,6/30/1988,1120
18040,NISSAN,BLUEBIRD 3 PHASE 1 BREAK,Break,4/1/1986,6/30/1988,1120
18039,NISSAN,BLUEBIRD 3 PHASE 2,Berline,7/1/1988,6/30/1990,1120
18041,NISSAN,CABSTAR 1,Chassis,1/1/1976,3/31/2008,1152
18042,NISSAN,CABSTAR 2,Chassis,3/1/2008,,1152
18044,NISSAN,CEDRIC 1,Berline,7/1/1981,6/30/1985,1154
18045,NISSAN,CEDRIC 2,Berline,7/1/1985,6/30/1988,1154
18046,NISSAN,CHERRY 2,Berline,1/1/1979,3/31/1983,1131
18047,NISSAN,CHERRY 2 COUPE,Coupé,1/1/1979,3/31/1983,1131
18048,NISSAN,CHERRY 3,Berline,4/1/1983,6/30/1985,1130
18049,NISSAN,CHERRY 3 COUPE,Coupé,4/1/1983,6/30/1985,1130
18050,NISSAN,CUBE,Monospace,1/1/2010,12/31/2011,2549
18051,NISSAN,GT-R COUPE,Coupé,3/1/2009,,1150
18053,NISSAN,INTERSTAR 1 PHASE 1,Fourgon,5/1/2002,11/30/2003,1132
18052,NISSAN,INTERSTAR 1 PHASE 2,Fourgon,11/1/2003,4/30/2010,1132
20345,NISSAN,INTERSTAR 2,Fourgon,11/1/2021,,1132
20376,NISSAN,INTERSTAR 2,Chassis,11/1/2021,,1132
18054,NISSAN,JUKE 1 PHASE 1,SUV,9/1/2010,3/31/2015,1146
18055,NISSAN,JUKE 1 PHASE 2,SUV,3/1/2014,8/31/2019,1146
19718,NISSAN,JUKE 2,SUV,8/1/2019,,2289
18056,NISSAN,KUBISTAR,Fourgon,7/1/2003,11/30/2009,1123
18057,NISSAN,LAUREL,Berline,4/1/1985,12/31/1989,1148
18058,NISSAN,LEAF 1,Berline,1/1/2011,,1163
18059,NISSAN,LEAF 2,Berline,1/1/2018,,3064
18060,NISSAN,MAXIMA 1,Berline,7/1/1989,6/30/1995,1118
18061,NISSAN,MAXIMA QX 2,Berline,3/1/1995,4/30/2000,1117
18062,NISSAN,MAXIMA QX 3,Berline,4/1/2000,8/31/2004,1116
18063,NISSAN,MICRA 1 PHASE 1,Berline,7/1/1983,6/30/1985,1095
18064,NISSAN,MICRA 1 PHASE 2,Berline,6/1/1987,6/30/1989,1095
18065,NISSAN,MICRA 1 PHASE 3,Berline,7/1/1989,6/30/1992,1095
19724,NISSAN,MICRA 2 PHASE 1,Berline,9/1/1992,1/31/1996,1094
18067,NISSAN,MICRA 2 PHASE 1,Berline,10/1/1992,9/30/1996,1094
18066,NISSAN,MICRA 2 PHASE 2,Berline,1/1/1996,4/30/1998,1094
18068,NISSAN,MICRA 2 PHASE 3,Berline,4/1/1998,12/31/2000,1093
18069,NISSAN,MICRA 2 PHASE 4,Berline,9/1/2000,3/31/2003,1093
18072,NISSAN,MICRA 3 PHASE 1,Berline,1/1/2003,7/31/2005,1092
18074,NISSAN,MICRA 3 PHASE 2,Berline,7/1/2005,11/30/2007,1092
18070,NISSAN,MICRA 3 PHASE 2 CABRIOLET,Cabriolet,11/1/2005,11/30/2007,1092
18073,NISSAN,MICRA 3 PHASE 3,Berline,11/1/2007,11/30/2010,1091
18071,NISSAN,MICRA 3 PHASE 3 CABRIOLET,Cabriolet,11/1/2007,4/30/2009,1091
18076,NISSAN,MICRA 4 PHASE 1,Berline,11/1/2010,12/31/2013,1090
18075,NISSAN,MICRA 4 PHASE 2,Berline,9/1/2013,,1090
18077,NISSAN,MICRA 5,Berline,1/1/2017,,2151
18078,NISSAN,MURANO 1,SUV,2/1/2005,6/30/2008,1137
18079,NISSAN,MURANO 2,SUV,10/1/2008,,1136
18081,NISSAN,NAVARA 1 PHASE 1,Pickup,8/1/2005,12/31/2010,1857
18080,NISSAN,NAVARA 1 PHASE 2,Pickup,3/1/2010,,1857
18082,NISSAN,NAVARA NP300,Pickup,1/1/2015,,1149
18084,NISSAN,NOTE 1 PHASE 1,Monospace,3/1/2006,3/31/2009,1126
18083,NISSAN,NOTE 1 PHASE 2,Monospace,3/1/2009,2/28/2014,1126
18085,NISSAN,NOTE 2,Monospace,9/1/2013,,1125
18086,NISSAN,NV200,Combi,9/1/2009,,1143
20015,NISSAN,NV200,Chassis,9/1/2009,,1143
19700,NISSAN,NV250,Fourgon,7/1/2019,,3285
18087,NISSAN,NV300,Fourgon,9/1/2016,,2884
19714,NISSAN,NV300,Minibus,9/1/2016,,2884
18088,NISSAN,NV400,Fourgon,4/1/2010,,1158
18090,NISSAN,PATHFINDER 2 PHASE 1,Tout-Terrain,2/1/2005,3/31/2010,1139
18089,NISSAN,PATHFINDER 2 PHASE 2,Tout-Terrain,3/1/2010,,1139
18091,NISSAN,PATROL 1,Tout-Terrain,7/1/1980,8/31/2002,2223
18092,NISSAN,PATROL 2,Tout-Terrain,4/1/1998,9/30/2004,2225
18093,NISSAN,PATROL 3,Tout-Terrain,9/1/2004,12/31/2009,2225
18095,NISSAN,PICK-UP 2,Pickup,9/1/1985,12/31/1998,3230
18096,NISSAN,PICK-UP 3 PHASE 1,Pickup,7/1/1988,3/31/2002,2552
18097,NISSAN,PICK-UP 3 PHASE 2,Pickup,3/1/2002,12/31/2006,2552
18098,NISSAN,PIXO,Berline,9/1/2005,,1155
18099,NISSAN,PRAIRIE 1,Monospace,9/1/1982,10/31/1988,1133
18100,NISSAN,PRAIRIE 2,Monospace,10/1/1988,6/30/1994,1133
18102,NISSAN,PRIMASTAR 1 PHASE 1,Fourgon,10/1/2002,8/31/2006,1119
18101,NISSAN,PRIMASTAR 1 PHASE 2,Fourgon,8/1/2006,,1119
20268,NISSAN,PRIMASTAR 2,Fourgon,11/1/2021,,1119
20290,NISSAN,PRIMASTAR 2,Minibus,11/1/2021,,1119
18103,NISSAN,PRIMERA 1 PHASE 1,Berline,10/1/1990,10/31/1994,1089
18105,NISSAN,PRIMERA 1 PHASE 1 BREAK,Break,10/1/1990,6/30/1995,1089
18104,NISSAN,PRIMERA 1 PHASE 2,Berline,10/1/1994,9/30/1996,1089
18106,NISSAN,PRIMERA 1 PHASE 2 BREAK,Break,7/1/1995,9/30/1996,1089
18107,NISSAN,PRIMERA 2 PHASE 1,Berline,10/1/1996,9/30/1999,1088
18109,NISSAN,PRIMERA 2 PHASE 1 BREAK,Break,4/1/1998,9/30/1999,1088
18108,NISSAN,PRIMERA 2 PHASE 2,Berline,9/1/1999,3/31/2002,1087
18110,NISSAN,PRIMERA 2 PHASE 2 BREAK,Break,9/1/1999,12/31/2001,1087
18111,NISSAN,PRIMERA 3,Berline,3/1/2002,6/30/2004,1086
18112,NISSAN,PRIMERA 3 BREAK,Break,3/1/2002,4/30/2006,1086
18113,NISSAN,PRIMERA 4,Berline,6/1/2002,12/31/2006,1086
18114,NISSAN,PULSAR,Berline,6/1/2014,,1160
18116,NISSAN,QASHQAI 1 PHASE 1,SUV,1/1/2007,9/30/2010,1859
18115,NISSAN,QASHQAI 1 PHASE 2,SUV,3/1/2010,4/30/2014,1109
18117,NISSAN,QASHQAI 2 PHASE 1,SUV,2/1/2014,5/31/2017,1108
18118,NISSAN,QASHQAI 2 PHASE 2,SUV,5/1/2017,,1929
20229,NISSAN,QASHQAI 3,SUV,4/1/2021,,3052
18119,NISSAN,SERENA 1 PHASE 1,Monospace,2/1/1993,9/30/1996,1129
18120,NISSAN,SERENA 1 PHASE 2,Monospace,10/1/1996,12/31/2000,1129
18121,NISSAN,SILVIA 1 COUPE,Coupé,7/1/1981,6/30/1984,1106
18122,NISSAN,SILVIA 2 COUPE,Coupé,7/1/1984,6/30/1988,1106
18123,NISSAN,STANZA,Berline,7/1/1982,6/30/1985,1141
18124,NISSAN,SUNNY 1,Berline,1/1/1970,1/31/1987,1104
18125,NISSAN,SUNNY 1 BREAK,Break,7/1/1982,12/31/1986,1103
18126,NISSAN,SUNNY 1 COUPE,Coupé,7/1/1982,12/31/1986,1103
18127,NISSAN,SUNNY 2,Berline,1/1/1987,2/28/1991,1102
18128,NISSAN,SUNNY 2 BREAK,Break,1/1/1987,2/28/1991,1102
18129,NISSAN,SUNNY 2 COUPE,Coupé,7/1/1987,2/28/1991,1102
18130,NISSAN,SUNNY 3,Berline,2/1/1991,12/31/1995,1101
18131,NISSAN,SUNNY 3 BREAK,Break,2/1/1991,12/31/1995,1101
18132,NISSAN,TERRANO 1,Tout-Terrain,8/1/1987,3/31/1994,1112
18134,NISSAN,TERRANO 2 PHASE 1,Tout-Terrain,10/1/1993,6/30/1996,1112
18133,NISSAN,TERRANO 2 PHASE 2,Tout-Terrain,7/1/1996,12/31/1999,1112
18135,NISSAN,TERRANO 2 PHASE 3,Tout-Terrain,12/1/1999,3/31/2002,1112
18136,NISSAN,TERRANO 2 PHASE 4,Tout-Terrain,3/1/2002,3/31/2008,1112
18137,NISSAN,TIIDA,Berline,6/1/2007,,1159
20340,NISSAN,TOWNSTAR,Fourgon,10/1/2021,,3262
20347,NISSAN,TOWNSTAR,Combi,10/1/2021,,3262
18138,NISSAN,TRADE,Chassis,1/1/1994,,2563
18139,NISSAN,URVAN,Fourgon,4/1/1989,,1145
18140,NISSAN,VANETTE 1,Minibus,7/1/1981,2/28/1995,1142
18141,NISSAN,VANETTE 2,Fourgon,5/1/1995,6/30/2002,1142
18142,NISSAN,X-TERRA,Tout-Terrain,9/1/2008,,1156
18144,NISSAN,X-TRAIL 1 PHASE 1,Tout-Terrain,7/1/2001,12/31/2003,1115
18143,NISSAN,X-TRAIL 1 PHASE 2,Tout-Terrain,1/1/2004,11/30/2007,1115
18145,NISSAN,X-TRAIL 2 PHASE 1,Tout-Terrain,7/1/2007,10/31/2010,1114
18146,NISSAN,X-TRAIL 2 PHASE 2,Tout-Terrain,9/1/2010,9/30/2014,1114
18147,NISSAN,X-TRAIL 3 PHASE 1,SUV,6/1/2014,12/31/2017,1113
18148,NISSAN,X-TRAIL 3 PHASE 2,SUV,10/1/2017,,1113
19561,NISSAN,X-TRAIL 3 PHASE 2,SUV,1/1/2018,,1113
18152,OPEL,AMPERA,Berline,6/1/2011,12/31/2014,1852
18156,OPEL,ARENA,Minibus,10/1/1997,8/31/2000,3426
18186,OPEL,ASTRA K PHASE 1,Berline,10/1/2015,9/30/2019,1890
19716,OPEL,ASTRA K PHASE 2,Berline,9/1/2019,,1890
18187,OPEL,ASTRA K SPORTS TOURER PHASE 1 BREAK,Break,3/1/2016,9/30/2019,1890
19795,OPEL,ASTRA K SPORTS TOURER PHASE 2 BREAK,Break,9/1/2019,,1890
20368,OPEL,ASTRA L,Berline,10/1/2021,,2833
20366,OPEL,ASTRA L,Berline,11/1/2021,,2833
18190,OPEL,CASCADA CABRIOLET,Cabriolet,2/1/2013,,1935
18195,OPEL,COMBO E,Combi,4/1/2018,,2173
19571,OPEL,COMBO E,Fourgon,4/1/2018,,2173
19509,OPEL,COMBO LIFE,Combi,6/1/2018,,2173
19603,OPEL,CORSA F,Berline,7/1/2019,,2823
18207,OPEL,CROSSLAND X,SUV,5/1/2017,,2080
18211,OPEL,GRANDLAND X,SUV,9/1/2017,,2079
18217,OPEL,INSIGNIA 2 GRAND SPORT PHASE 1,Berline,6/1/2017,11/30/2020,1981
20244,OPEL,INSIGNIA 2 GRAND SPORT PHASE 2,Berline,11/1/2020,,1981
18218,OPEL,INSIGNIA 2 SPORTS TOURER PHASE 1 BREAK,Break,6/1/2017,11/30/2020,1981
20245,OPEL,INSIGNIA 2 SPORTS TOURER PHASE 2 BREAK,Break,11/1/2020,,1981
18224,OPEL,KARL,Berline,4/1/2015,,1907
18231,OPEL,MOKKA 1 PHASE 2,SUV,10/1/2016,12/31/2020,2084
20085,OPEL,MOKKA 2,SUV,10/1/2020,,2834
20112,OPEL,MOKKA 2,SUV,2/1/2021,,2834
20262,OPEL,MOVANO C,Fourgon,10/1/2021,,3067
20342,OPEL,MOVANO C,Chassis,10/1/2021,,3067
19569,OPEL,VIVARO 3,Fourgon,6/1/2019,,2171
19568,OPEL,ZAFIRA LIFE,Minibus,6/1/2019,,2845
18272,PEUGEOT,1007,Monospace,4/1/2005,12/31/2010,1205
18273,PEUGEOT,104,Berline,1/1/1976,6/30/1988,1211
18274,PEUGEOT,104 COUPE,Coupé,10/1/1978,6/30/1988,1211
18275,PEUGEOT,106 PHASE 1,Berline,9/1/1991,4/30/1996,1196
18276,PEUGEOT,106 PHASE 2,Berline,4/1/1996,9/30/2003,1195
18278,PEUGEOT,107 PHASE 1,Berline,6/1/2005,12/31/2008,1201
18277,PEUGEOT,107 PHASE 2,Berline,1/1/2009,1/31/2012,1201
18279,PEUGEOT,107 PHASE 3,Berline,1/1/2012,6/30/2014,1201
18280,PEUGEOT,108,Berline,6/1/2014,,1962
18281,PEUGEOT,2008 1 PHASE 1,SUV,1/1/2013,7/31/2016,1220
18282,PEUGEOT,2008 1 PHASE 2,SUV,6/1/2016,,1220
19597,PEUGEOT,39479,SUV,10/1/2019,,2126
18285,PEUGEOT,205 PHASE 1,Berline,3/1/1983,7/31/1987,1192
18286,PEUGEOT,205 PHASE 1 CABRIOLET,Cabriolet,1/1/1986,6/30/1987,1192
18283,PEUGEOT,205 PHASE 2,Berline,7/1/1987,12/31/1998,1192
18284,PEUGEOT,205 PHASE 2 CABRIOLET,Cabriolet,7/1/1987,6/30/1995,1192
19945,PEUGEOT,206 PHASE 1,Berline,9/1/1998,4/30/2003,1179
19949,PEUGEOT,206 PHASE 1 BREAK,Break,6/1/2002,4/30/2003,1179
19947,PEUGEOT,206 PHASE 1 CABRIOLET,Cabriolet,10/1/2000,4/30/2003,2799
19946,PEUGEOT,206 PHASE 2,Berline,4/1/2003,3/31/2009,1179
19950,PEUGEOT,206 PHASE 2 BREAK,Break,4/1/2003,12/31/2006,1179
19948,PEUGEOT,206 PHASE 2 CABRIOLET,Cabriolet,4/1/2003,3/31/2007,2799
18290,PEUGEOT,206+,Berline,3/1/2009,5/31/2013,1178
19951,PEUGEOT,207 PHASE 1,Berline,4/1/2006,7/31/2009,1194
19955,PEUGEOT,207 PHASE 1 BREAK,Break,7/1/2007,7/31/2009,1194
19953,PEUGEOT,207 PHASE 1 CABRIOLET,Cabriolet,3/1/2007,7/31/2009,1194
19952,PEUGEOT,207 PHASE 2,Berline,7/1/2009,6/30/2013,1194
19956,PEUGEOT,207 PHASE 2 BREAK,Break,7/1/2009,3/31/2013,1194
19954,PEUGEOT,207 PHASE 2 CABRIOLET,Cabriolet,7/1/2009,2/28/2015,2208
19957,PEUGEOT,207+,Berline,1/1/2013,3/31/2015,1194
18294,PEUGEOT,208 1 PHASE 1,Berline,3/1/2012,4/30/2015,1215
18295,PEUGEOT,208 1 PHASE 2,Berline,4/1/2015,,1215
20467,PEUGEOT,208 1 SOCIETE PHASE 2,Berline,4/1/2015,,1215
19596,PEUGEOT,208 2,Berline,10/1/2019,,3069
18296,PEUGEOT,3008 1 PHASE 1,Monospace,4/1/2009,12/31/2013,1209
18297,PEUGEOT,3008 1 PHASE 2,Monospace,11/1/2013,12/31/2016,1209
18298,PEUGEOT,3008 2 PHASE 1,SUV,5/1/2016,9/30/2020,2251
20058,PEUGEOT,3008 2 PHASE 2,SUV,10/1/2020,,2251
20156,PEUGEOT,301 PHASE 1,Berline,6/1/2012,10/31/2016,2113
20157,PEUGEOT,301 PHASE 2,Berline,10/1/2016,,2113
18302,PEUGEOT,304,Berline,1/1/1970,12/31/1980,1213
18301,PEUGEOT,304 BREAK,Break,10/1/1976,10/31/1979,1213
18300,PEUGEOT,304 CABRIOLET,Cabriolet,9/1/1972,7/31/1976,1213
18303,PEUGEOT,305 PHASE 2,Berline,7/1/1982,6/30/1988,1203
18304,PEUGEOT,305 PHASE 2 BREAK,Break,7/1/1982,6/30/1990,1203
18309,PEUGEOT,306 BREAK,Break,4/1/1997,3/31/2002,1184
18305,PEUGEOT,306 PHASE 1,Berline,2/1/1993,3/31/1997,1184
18308,PEUGEOT,306 PHASE 1 CABRIOLET,Cabriolet,2/1/1994,3/31/1997,1184
18306,PEUGEOT,306 PHASE 2,Berline,4/1/1997,12/31/2001,1184
18307,PEUGEOT,306 PHASE 2 CABRIOLET,Cabriolet,4/1/1997,8/31/2002,1184
18310,PEUGEOT,307 PHASE 1,Berline,4/1/2001,6/30/2005,1175
18314,PEUGEOT,307 PHASE 1 BREAK,Break,5/1/2002,6/30/2005,1175
18312,PEUGEOT,307 PHASE 1 CABRIOLET,Cabriolet,3/1/2003,6/30/2005,1175
18311,PEUGEOT,307 PHASE 2,Berline,6/1/2005,11/30/2007,1174
18315,PEUGEOT,307 PHASE 2 BREAK,Break,6/1/2005,3/31/2008,1174
18313,PEUGEOT,307 PHASE 2 CABRIOLET,Cabriolet,6/1/2005,6/30/2008,1174
18316,PEUGEOT,308 1 PHASE 1,Berline,9/1/2007,3/31/2011,1198
18317,PEUGEOT,308 1 PHASE 1 CABRIOLET,Cabriolet,7/1/2008,3/31/2011,1198
18319,PEUGEOT,308 1 PHASE 2,Berline,4/1/2011,11/30/2013,1198
18318,PEUGEOT,308 1 PHASE 2 CABRIOLET,Cabriolet,4/1/2011,12/31/2016,1198
18321,PEUGEOT,308 1 SW PHASE 1 BREAK,Break,5/1/2008,3/31/2011,1198
18320,PEUGEOT,308 1 SW PHASE 2 BREAK,Break,4/1/2011,12/31/2014,1198
18322,PEUGEOT,308 2 PHASE 1,Berline,6/1/2013,4/30/2017,1197
18323,PEUGEOT,308 2 PHASE 2,Berline,4/1/2017,,1197
18324,PEUGEOT,308 2 SW PHASE 1 BREAK,Break,2/1/2014,4/30/2017,1197
18325,PEUGEOT,308 2 SW PHASE 2 BREAK,Break,4/1/2017,,1197
20126,PEUGEOT,308 3,Berline,4/1/2021,,2998
20202,PEUGEOT,308 3,Berline,9/1/2021,,2998
20203,PEUGEOT,308 3 SW BREAK,Break,9/1/2021,,2998
18326,PEUGEOT,309 PHASE 1,Berline,10/1/1985,6/30/1989,1199
18327,PEUGEOT,309 PHASE 2,Berline,7/1/1989,12/31/1993,1199
18328,PEUGEOT,4007,SUV,7/1/2007,3/31/2013,1216
18329,PEUGEOT,4008,SUV,11/1/2011,12/31/2016,1221
18330,PEUGEOT,404,Berline,2/1/1982,7/31/1989,1219
18331,PEUGEOT,405 PHASE 1,Berline,7/1/1987,6/30/1992,1188
18332,PEUGEOT,405 PHASE 1 BREAK,Break,7/1/1988,6/30/1992,1188
18334,PEUGEOT,405 PHASE 2,Berline,7/1/1992,10/31/1996,1188
18333,PEUGEOT,405 PHASE 2 BREAK,Break,7/1/1992,10/31/1996,1188
18338,PEUGEOT,406 COUPE,Coupé,5/1/1997,12/31/2004,1176
18335,PEUGEOT,406 PHASE 1,Berline,10/1/1995,4/30/1999,1177
18337,PEUGEOT,406 PHASE 1 BREAK,Break,10/1/1996,4/30/1999,1177
18336,PEUGEOT,406 PHASE 2,Berline,4/1/1999,4/30/2004,1176
18339,PEUGEOT,406 PHASE 2 BREAK,Break,4/1/1999,4/30/2004,1176
18344,PEUGEOT,407 COUPE,Coupé,10/1/2005,12/31/2011,1183
18340,PEUGEOT,407 PHASE 1,Berline,7/1/2004,7/31/2008,1183
18342,PEUGEOT,407 PHASE 1 BREAK,Break,7/1/2004,7/31/2008,1183
18341,PEUGEOT,407 PHASE 2,Berline,7/1/2008,4/30/2011,1183
18343,PEUGEOT,407 PHASE 2 BREAK,Break,7/1/2008,4/30/2011,1183
20468,PEUGEOT,408,Berline,6/1/2022,,3351
20091,PEUGEOT,408 1 PHASE 1,Berline,1/1/2010,6/30/2013,2507
20090,PEUGEOT,408 1 PHASE 2,Berline,7/1/2013,,2508
18345,PEUGEOT,5008 1 PHASE 1,Monospace,11/1/2009,12/31/2013,1212
18346,PEUGEOT,5008 1 PHASE 2,Monospace,9/1/2013,,1212
18347,PEUGEOT,5008 2 PHASE 1,SUV,10/1/2016,9/30/2020,2821
20059,PEUGEOT,5008 2 PHASE 2,SUV,10/1/2020,,2821
18349,PEUGEOT,504,Berline,1/1/1982,12/31/1996,1207
18348,PEUGEOT,504 BREAK,Break,1/1/1982,12/31/1986,1207
18350,PEUGEOT,504 CABRIOLET,Cabriolet,1/1/1982,12/31/1983,1207
18351,PEUGEOT,504 COUPE,Coupé,1/1/1982,9/30/1986,1207
18352,PEUGEOT,505,Berline,5/1/1979,6/30/1985,1203
18353,PEUGEOT,505 BREAK,Break,7/1/1985,6/30/1992,1203
18354,PEUGEOT,508 1 PHASE 1,Berline,1/1/2011,12/31/2014,1208
18355,PEUGEOT,508 1 PHASE 2,Berline,9/1/2014,12/31/2017,1208
18356,PEUGEOT,508 1 SW PHASE 1 BREAK,Break,1/1/2011,12/31/2014,1208
18357,PEUGEOT,508 1 SW PHASE 2 BREAK,Break,9/1/2014,12/31/2017,1208
18358,PEUGEOT,508 2,Berline,6/1/2018,,3079
18359,PEUGEOT,508 2 SW BREAK,Break,6/1/2018,,3079
18360,PEUGEOT,604,Berline,7/1/1980,9/30/1986,1214
18361,PEUGEOT,605 PHASE 1,Berline,9/1/1989,6/30/1994,1189
18362,PEUGEOT,605 PHASE 2,Berline,7/1/1994,7/31/1999,1189
18363,PEUGEOT,607 PHASE 1,Berline,11/1/1999,9/30/2004,1193
18364,PEUGEOT,607 PHASE 2,Berline,9/1/2004,12/31/2010,1193
19973,PEUGEOT,806 PHASE 1,Monospace,6/1/1994,10/31/1998,1204
19974,PEUGEOT,806 PHASE 2,Monospace,10/1/1998,5/31/2002,1204
18366,PEUGEOT,807,Monospace,6/1/2002,12/31/2014,1202
18367,PEUGEOT,BIPPER,Fourgon,2/1/2008,,1210
18368,PEUGEOT,BOXER 1,Chassis,2/1/1994,2/28/2002,1187
18369,PEUGEOT,BOXER 2,Fourgon,2/1/2002,6/30/2006,1186
18371,PEUGEOT,BOXER 3 PHASE 1,Fourgon,6/1/2006,6/30/2014,1185
18370,PEUGEOT,BOXER 3 PHASE 2,Fourgon,6/1/2014,,2123
19723,PEUGEOT,BOXER 3 PHASE 2,Chassis,6/1/2014,,2123
18372,PEUGEOT,EXPERT 1 PHASE 1,Fourgon,10/1/1995,12/31/2003,1191
18373,PEUGEOT,EXPERT 1 PHASE 2,Minibus,1/1/2004,12/31/2006,1191
18374,PEUGEOT,EXPERT 2,Monospace,1/1/2007,3/31/2016,1190
18375,PEUGEOT,EXPERT 3,Fourgon,3/1/2016,,2199
20140,PEUGEOT,EXPERT 4,Fourgon,7/1/2021,,2199
18376,PEUGEOT,ION,Berline,10/1/2010,,2207
18377,PEUGEOT,J5 PHASE 1,Fourgon,6/1/1985,6/30/1990,1200
19804,PEUGEOT,J5 PHASE 1,Minibus,6/1/1985,6/30/1990,1200
19805,PEUGEOT,J5 PHASE 1,Chassis,6/1/1985,6/30/1990,1200
18378,PEUGEOT,J5 PHASE 2,Fourgon,7/1/1990,6/30/1995,1200
18379,PEUGEOT,J7,Fourgon,1/1/1965,12/31/1980,3493
18380,PEUGEOT,J9,Fourgon,1/1/1981,12/31/1991,1222
